1 183 0 
0 184 3 
3 185 0 
2 186 2 
1 187 0 
0 188 3 
3 189 0 
2 190 2 
1 191 0 
0 192 3 
3 193 0 
2 194 2 
1 195 0 
0 196 3 
3 197 0 
2 198 2 
1 199 0 
0 200 3 
3 201 0 
2 202 0 
1 203 0 
0 204 3 
3 205 0 
2 206 0 
1 207 0 
0 208 3 
3 209 0 
2 210 0 
1 211 0 
0 212 3 
3 213 0 
2 214 0 
1 215 0 
0 216 3 
3 217 0 
2 218 0 
1 219 0 
0 220 3 
3 221 0 
2 222 0 
1 223 0 
0 224 3 
3 225 0 
2 226 0 
1 227 0 
0 228 3 
3 229 0 
2 230 0 
1 231 0 
0 232 3 
3 233 0 
2 234 0 
1 235 0 
0 236 3 
3 237 0 
2 238 3 
1 239 0 
0 240 3 
3 241 0 
2 242 3 
1 243 0 
0 244 3 
3 245 0 
2 246 3 
1 247 0 
0 248 3 
3 249 0 
2 250 3 
1 251 0 
0 252 3 
3 253 0 
2 254 3 
1 255 0 
0 256 3 
3 257 0 
2 258 3 
1 259 0 
0 260 3 
3 261 0 
2 262 3 
1 263 0 
0 264 3 
3 265 0 
2 266 3 
1 267 0 
0 268 3 
3 269 0 
2 270 3 
1 271 0 
0 272 3 
3 273 0 
2 274 3 
1 275 0 
0 276 3 
3 277 0 
2 278 2 
1 279 0 
0 280 3 
3 281 0 
2 282 2 
1 283 0 
0 284 3 
3 285 0 
2 286 2 
1 287 0 
0 288 1 
3 289 0 
2 290 2 
1 291 0 
0 292 1 
3 293 0 
2 294 2 
1 295 0 
0 296 1 
3 297 0 
2 298 2 
1 299 0 
0 300 1 
3 301 0 
2 302 0 
1 303 0 
0 304 1 
3 305 0 
2 306 0 
1 307 0 
0 308 1 
3 309 0 
2 310 0 
1 311 0 
0 312 1 
3 313 0 
2 314 0 
1 315 0 
0 316 1 
3 317 0 
2 318 0 
1 319 0 
0 320 1 
3 321 0 
2 322 0 
1 323 0 
0 324 1 
3 325 0 
2 326 0 
1 327 0 
0 328 1 
3 329 0 
2 330 0 
1 331 0 
0 332 1 
3 333 0 
2 334 0 
1 335 0 
0 336 1 
3 337 0 
2 338 0 
1 339 0 
0 340 1 
3 341 0 
2 342 0 
1 343 0 
0 344 1 
3 345 0 
2 346 0 
1 347 0 
0 348 1 
3 349 0 
2 350 0 
1 351 0 
0 352 1 
3 353 0 
2 354 0 
1 355 0 
0 356 1 
3 357 0 
2 358 0 
1 359 0 
0 360 1 
3 361 0 
2 362 0 
1 363 0 
0 364 1 
3 365 0 
2 366 0 
1 367 0 
0 368 1 
3 369 0 
2 370 0 
1 371 0 
0 372 1 
3 373 0 
2 374 0 
1 375 0 
0 376 1 
3 377 0 
2 378 0 
1 379 0 
0 380 1 
3 381 0 
2 382 0 
1 383 0 
0 384 1 
3 385 0 
2 386 0 
1 387 0 
0 388 1 
3 389 0 
2 390 0 
1 391 0 
0 392 1 
3 393 0 
2 394 0 
1 395 0 
0 396 1 
3 397 0 
2 398 0 
1 399 0 
0 400 1 
3 401 0 
2 402 0 
1 403 0 
0 404 1 
3 405 0 
2 406 0 
1 407 0 
0 408 1 
3 409 0 
2 410 0 
1 411 0 
0 412 1 
3 413 0 
2 414 0 
1 415 0 
0 416 1 
3 417 0 
2 418 4 
1 419 0 
0 420 1 
3 421 0 
2 422 4 
1 423 0 
0 424 1 
3 425 0 
2 426 4 
1 427 0 
0 428 1 
3 429 0 
2 430 4 
1 431 0 
0 432 1 
3 433 0 
2 434 4 
1 435 0 
0 436 1 
3 437 0 
2 438 4 
1 439 0 
0 440 1 
3 441 0 
2 442 4 
1 443 0 
0 444 1 
3 445 0 
2 446 4 
1 447 0 
0 448 1 
3 449 0 
2 450 4 
1 451 0 
0 452 1 
3 453 0 
2 454 4 
1 455 0 
0 456 1 
3 457 0 
2 458 4 
1 459 0 
0 460 1 
3 461 0 
2 462 4 
1 463 0 
0 464 1 
3 465 0 
2 466 4 
1 467 0 
0 468 1 
3 469 0 
2 470 4 
1 471 0 
0 472 1 
3 473 0 
2 474 4 
1 475 0 
0 476 1 
3 477 0 
2 478 1 
1 479 0 
0 480 1 
3 481 0 
2 482 1 
1 483 0 
0 484 1 
3 485 0 
2 486 1 
1 487 0 
0 488 1 
3 489 0 
2 490 2 
1 491 0 
0 492 1 
3 493 5 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
2 494 2 
1 495 5 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
0 496 4 
3 497 0 
2 498 2 
1 499 0 
0 500 0 
3 501 0 
2 502 2 
1 503 0 
0 504 0 
3 505 0 
2 506 2 
1 507 0 
0 508 0 
3 509 0 
2 510 2 
1 511 0 
0 512 0 
3 513 0 
2 514 2 
1 515 0 
0 516 0 
3 517 0 
2 518 2 
1 519 0 
0 520 0 
3 521 0 
2 522 2 
1 523 0 
0 524 0 
3 525 0 
2 526 2 
1 527 0 
0 528 0 
3 529 0 
2 530 2 
1 531 0 
0 532 0 
3 533 0 
2 534 2 
1 535 0 
0 536 0 
3 537 0 
2 538 2 
1 539 0 
0 540 0 
3 541 0 
2 542 2 
1 543 0 
0 544 0 
3 545 0 
2 546 2 
1 547 0 
0 548 0 
3 549 0 
2 550 2 
1 551 0 
0 552 0 
3 553 0 
2 554 2 
1 555 0 
0 556 0 
3 557 0 
2 558 2 
1 559 0 
0 560 0 
3 561 0 
2 562 2 
1 563 0 
0 564 0 
3 565 0 
2 566 2 
1 567 0 
0 568 0 
3 569 0 
2 570 2 
1 571 0 
0 572 0 
3 573 0 
2 574 2 
1 575 0 
0 576 0 
3 577 0 
2 578 3 
1 579 0 
0 580 0 
3 581 0 
2 582 3 
1 583 0 
0 584 0 
3 585 0 
2 586 3 
1 587 0 
0 588 0 
3 589 0 
2 590 3 
1 591 0 
0 592 0 
3 593 0 
2 594 3 
1 595 0 
0 596 0 
3 597 0 
2 598 1 
1 599 0 
0 600 0 
3 601 0 
2 602 1 
1 603 0 
0 604 0 
3 605 0 
2 606 1 
1 607 0 
0 608 0 
3 609 0 
2 610 1 
1 611 0 
0 612 0 
3 613 0 
2 614 1 
1 615 0 
0 616 0 
3 617 0 
2 618 3 
1 619 0 
0 620 0 
3 621 0 
2 622 3 
1 623 0 
0 624 0 
3 625 0 
2 626 3 
1 627 0 
0 628 0 
3 629 0 
2 630 3 
1 631 0 
0 632 0 
3 633 0 
2 634 3 
1 635 0 
0 636 0 
3 637 0 
2 638 3 
1 639 0 
0 640 0 
3 641 0 
2 642 3 
1 643 0 
0 644 0 
3 645 0 
2 646 3 
1 647 0 
0 648 0 
3 649 0 
2 650 3 
1 651 0 
0 652 0 
3 653 0 
2 654 3 
1 655 0 
0 656 0 
3 657 1 
2 658 3 
1 659 0 
0 660 0 
3 661 1 
2 662 3 
1 663 0 
0 664 0 
3 665 1 
2 666 3 
1 667 0 
0 668 0 
3 669 1 
2 670 3 
1 671 0 
0 672 0 
3 673 1 
2 674 3 
1 675 0 
0 676 0 
3 677 1 
2 678 3 
1 679 0 
0 680 0 
3 681 1 
2 682 3 
1 683 0 
0 684 0 
3 685 1 
2 686 3 
1 687 0 
0 688 0 
3 689 1 
2 690 3 
1 691 0 
0 692 0 
3 693 1 
2 694 3 
1 695 0 
0 696 0 
3 697 4 
2 698 1 
1 699 0 
0 700 0 
3 701 0 
2 702 1 
1 703 0 
0 704 0 
3 705 0 
2 706 1 
1 707 0 
0 708 0 
3 709 0 
2 710 1 
1 711 0 
0 712 0 
3 713 0 
2 714 1 
1 715 0 
0 716 0 
3 717 0 
2 718 1 
1 719 0 
0 720 0 
3 721 0 
2 722 1 
1 723 0 
0 724 0 
3 725 0 
2 726 1 
1 727 0 
0 728 0 
3 729 0 
2 730 1 
1 731 0 
0 732 0 
3 733 0 
2 734 1 
1 735 0 
0 736 0 
3 737 0 
2 738 1 
1 739 0 
0 740 0 
3 741 0 
2 742 1 
1 743 0 
0 744 0 
3 745 0 
2 746 1 
1 747 0 
0 748 0 
3 749 0 
2 750 1 
1 751 0 
0 752 0 
3 753 0 
2 754 1 
1 755 0 
0 756 0 
3 757 0 
2 758 1 
1 759 0 
0 760 0 
3 761 0 
2 762 1 
1 763 0 
0 764 0 
3 765 0 
2 766 1 
1 767 0 
0 768 0 
3 769 0 
2 770 1 
1 771 0 
0 772 0 
3 773 0 
2 774 1 
1 775 0 
0 776 0 
3 777 0 
2 778 1 
1 779 0 
0 780 0 
3 781 0 
2 782 1 
1 783 0 
0 784 0 
3 785 0 
2 786 1 
1 787 0 
0 788 0 
3 789 0 
2 790 1 
1 791 0 
0 792 0 
3 793 0 
2 794 1 
1 795 0 
0 796 4 
3 797 0 
2 798 1 
1 799 0 
0 800 4 
3 801 0 
2 802 1 
1 803 0 
0 804 4 
3 805 0 
2 806 1 
1 807 0 
0 808 4 
3 809 0 
2 810 1 
1 811 0 
0 812 4 
3 813 0 
2 814 1 
1 815 0 
0 816 2 
3 817 0 
2 818 3 
1 819 0 
0 820 2 
3 821 0 
2 822 3 
1 823 0 
0 824 2 
3 825 0 
2 826 3 
1 827 0 
0 828 2 
3 829 0 
2 830 3 
1 831 0 
0 832 2 
3 833 0 
2 834 3 
1 835 0 
0 836 2 
3 837 0 
2 838 3 
1 839 0 
0 840 2 
3 841 0 
2 842 3 
1 843 0 
0 844 2 
3 845 0 
2 846 3 
1 847 0 
0 848 2 
3 849 0 
2 850 3 
1 851 0 
0 852 2 
3 853 0 
2 854 3 
1 855 0 
0 856 2 
3 857 0 
2 858 2 
1 859 0 
0 860 2 
3 861 0 
2 862 2 
1 863 0 
0 864 2 
3 865 0 
2 866 2 
1 867 0 
0 868 2 
3 869 0 
2 870 2 
1 871 0 
0 872 2 
3 873 0 
2 874 2 
1 875 0 
0 876 2 
3 877 0 
2 878 2 
1 879 0 
0 880 2 
3 881 0 
2 882 2 
1 883 0 
0 884 2 
3 885 0 
2 886 2 
1 887 0 
0 888 2 
3 889 0 
2 890 2 
1 891 0 
0 892 2 
3 893 0 
2 894 2 
1 895 0 
0 896 4 
3 897 0 
2 898 1 
1 899 0 
0 900 0 
3 901 0 
2 902 1 
1 903 0 
0 904 0 
3 905 0 
2 906 1 
1 907 0 
0 908 0 
3 909 0 
2 910 1 
1 911 0 
0 912 0 
3 913 0 
2 914 1 
1 915 0 
0 916 0 
3 917 0 
2 918 1 
1 919 0 
0 920 0 
3 921 0 
2 922 1 
1 923 0 
0 924 0 
3 925 0 
2 926 1 
1 927 0 
0 928 0 
3 929 0 
2 930 1 
1 931 0 
0 932 0 
3 933 0 
2 934 1 
1 935 0 
0 936 0 
3 937 0 
2 938 1 
1 939 0 
0 940 0 
3 941 0 
2 942 1 
1 943 0 
0 944 0 
3 945 0 
2 946 1 
1 947 0 
0 948 0 
3 949 0 
2 950 1 
1 951 0 
0 952 0 
3 953 0 
2 954 1 
1 955 0 
0 956 0 
3 957 0 
2 958 1 
1 959 0 
0 960 0 
3 961 0 
2 962 1 
1 963 0 
0 964 0 
3 965 0 
2 966 1 
1 967 0 
0 968 0 
3 969 0 
2 970 1 
1 971 0 
0 972 0 
3 973 0 
2 974 1 
1 975 0 
0 976 0 
3 977 3 
2 978 1 
1 979 0 
0 980 0 
3 981 3 
2 982 1 
1 983 0 
0 984 0 
3 985 3 
2 986 1 
1 987 0 
0 988 0 
3 989 3 
2 990 1 
1 991 0 
0 992 0 
3 993 3 
2 994 1 
1 995 0 
0 996 0 
3 997 3 
2 998 1 
1 999 0 
0 1000 0 
3 1001 3 
2 1002 0 
1 1003 0 
0 1004 0 
3 1005 3 
2 1006 0 
1 1007 0 
0 1008 0 
3 1009 3 
2 1010 0 
1 1011 0 
0 1012 0 
3 1013 3 
2 1014 0 
1 1015 0 
0 1016 0 
3 1017 3 
2 1018 0 
1 1019 0 
0 1020 0 
3 1021 3 
2 1022 0 
1 1023 0 
0 1024 0 
3 1025 3 
2 1026 0 
1 1027 0 
0 1028 0 
3 1029 3 
2 1030 0 
1 1031 0 
0 1032 0 
3 1033 3 
2 1034 0 
1 1035 0 
0 1036 0 
3 1037 1 
2 1038 0 
1 1039 0 
0 1040 0 
3 1041 1 
2 1042 0 
1 1043 0 
0 1044 0 
3 1045 1 
2 1046 0 
1 1047 0 
0 1048 0 
3 1049 1 
2 1050 0 
1 1051 0 
0 1052 0 
3 1053 1 
2 1054 0 
1 1055 0 
0 1056 0 
3 1057 1 
2 1058 0 
1 1059 2 
0 1060 0 
3 1061 1 
2 1062 0 
1 1063 2 
0 1064 0 
3 1065 1 
2 1066 0 
1 1067 2 
0 1068 0 
3 1069 1 
2 1070 0 
1 1071 2 
0 1072 0 
3 1073 1 
2 1074 0 
1 1075 2 
0 1076 0 
3 1077 1 
2 1078 0 
1 1079 2 
0 1080 0 
3 1081 1 
2 1082 0 
1 1083 2 
0 1084 0 
3 1085 1 
2 1086 0 
1 1087 2 
0 1088 0 
3 1089 1 
2 1090 0 
1 1091 2 
0 1092 0 
3 1093 1 
2 1094 0 
1 1095 2 
0 1096 0 
3 1097 1 
2 1098 0 
1 1099 4 
0 1100 5 
4 2 2 2 2 4 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 
3 1101 0 
2 1102 0 
1 1103 0 
0 1104 0 
3 1105 0 
2 1106 0 
1 1107 0 
0 1108 0 
3 1109 0 
2 1110 0 
1 1111 0 
0 1112 0 
3 1113 0 
2 1114 0 
1 1115 0 
0 1116 0 
3 1117 0 
2 1118 0 
1 1119 0 
0 1120 0 
3 1121 0 
2 1122 0 
1 1123 0 
0 1124 0 
3 1125 0 
2 1126 0 
1 1127 0 
0 1128 0 
3 1129 0 
2 1130 0 
1 1131 0 
0 1132 0 
3 1133 0 
2 1134 0 
1 1135 0 
0 1136 0 
3 1137 0 
2 1138 0 
1 1139 0 
0 1140 0 
3 1141 0 
2 1142 0 
1 1143 0 
0 1144 0 
3 1145 0 
2 1146 0 
1 1147 0 
0 1148 0 
3 1149 0 
2 1150 0 
1 1151 0 
0 1152 0 
3 1153 0 
2 1154 0 
1 1155 0 
0 1156 0 
3 1157 0 
2 1158 0 
1 1159 0 
0 1160 0 
3 1161 0 
2 1162 0 
1 1163 0 
0 1164 0 
3 1165 0 
2 1166 0 
1 1167 0 
0 1168 0 
3 1169 0 
2 1170 0 
1 1171 0 
0 1172 0 
3 1173 0 
2 1174 0 
1 1175 0 
0 1176 0 
3 1177 0 
2 1178 0 
1 1179 0 
0 1180 0 
3 1181 0 
2 1182 0 
1 1183 0 
0 1184 0 
3 1185 0 
2 1186 0 
1 1187 0 
0 1188 0 
3 1189 0 
2 1190 0 
1 1191 0 
0 1192 0 
3 1193 0 
2 1194 0 
1 1195 0 
0 1196 0 
3 1197 0 
2 1198 0 
1 1199 0 
0 1200 0 
3 1201 0 
2 1202 0 
1 1203 0 
0 1204 0 
3 1205 0 
2 1206 0 
1 1207 0 
0 1208 0 
3 1209 0 
2 1210 0 
1 1211 0 
0 1212 0 
3 1213 0 
2 1214 0 
1 1215 0 
0 1216 3 
3 1217 0 
2 1218 0 
1 1219 0 
0 1220 3 
3 1221 0 
2 1222 0 
1 1223 0 
0 1224 3 
3 1225 0 
2 1226 0 
1 1227 0 
0 1228 3 
3 1229 0 
2 1230 0 
1 1231 0 
0 1232 3 
3 1233 0 
2 1234 0 
1 1235 0 
0 1236 3 
3 1237 0 
2 1238 0 
1 1239 0 
0 1240 3 
3 1241 0 
2 1242 0 
1 1243 0 
0 1244 3 
3 1245 0 
2 1246 0 
1 1247 0 
0 1248 3 
3 1249 0 
2 1250 0 
1 1251 0 
0 1252 3 
3 1253 0 
2 1254 0 
1 1255 0 
0 1256 3 
3 1257 0 
2 1258 0 
1 1259 0 
0 1260 3 
3 1261 0 
2 1262 0 
1 1263 0 
0 1264 3 
3 1265 0 
2 1266 0 
1 1267 0 
0 1268 3 
3 1269 0 
2 1270 0 
1 1271 0 
0 1272 3 
3 1273 0 
2 1274 0 
1 1275 0 
0 1276 3 
3 1277 0 
2 1278 0 
1 1279 0 
0 1280 3 
3 1281 0 
2 1282 0 
1 1283 0 
0 1284 3 
3 1285 0 
2 1286 0 
1 1287 0 
0 1288 3 
3 1289 0 
2 1290 0 
1 1291 0 
0 1292 3 
3 1293 0 
2 1294 0 
1 1295 0 
0 1296 3 
3 1297 0 
2 1298 4 
1 1299 0 
0 1300 3 
3 1301 0 
2 1302 4 
1 1303 0 
0 1304 3 
3 1305 0 
2 1306 4 
1 1307 0 
0 1308 3 
3 1309 0 
2 1310 4 
1 1311 0 
0 1312 3 
3 1313 0 
2 1314 4 
1 1315 0 
0 1316 3 
3 1317 0 
2 1318 4 
1 1319 0 
0 1320 3 
3 1321 0 
2 1322 4 
1 1323 0 
0 1324 3 
3 1325 0 
2 1326 4 
1 1327 0 
0 1328 3 
3 1329 0 
2 1330 4 
1 1331 0 
0 1332 3 
3 1333 0 
2 1334 4 
1 1335 0 
0 1336 3 
3 1337 0 
2 1338 4 
1 1339 0 
0 1340 3 
3 1341 0 
2 1342 4 
1 1343 0 
0 1344 3 
3 1345 0 
2 1346 4 
1 1347 0 
0 1348 3 
3 1349 0 
2 1350 4 
1 1351 0 
0 1352 3 
3 1353 0 
2 1354 4 
1 1355 0 
0 1356 3 
3 1357 0 
2 1358 4 
1 1359 0 
0 1360 3 
3 1361 0 
2 1362 4 
1 1363 0 
0 1364 3 
3 1365 0 
2 1366 4 
1 1367 0 
0 1368 3 
3 1369 0 
2 1370 4 
1 1371 0 
0 1372 3 
3 1373 0 
2 1374 4 
1 1375 0 
0 1376 3 
3 1377 0 
2 1378 4 
1 1379 0 
0 1380 3 
3 1381 0 
2 1382 4 
1 1383 0 
0 1384 3 
3 1385 0 
2 1386 4 
1 1387 0 
0 1388 3 
3 1389 0 
2 1390 4 
1 1391 0 
0 1392 3 
3 1393 0 
2 1394 4 
1 1395 0 
0 1396 3 
3 1397 0 
2 1398 4 
1 1399 0 
0 1400 3 
3 1401 0 
2 1402 4 
1 1403 0 
0 1404 3 
3 1405 0 
2 1406 4 
1 1407 0 
0 1408 3 
3 1409 0 
2 1410 4 
1 1411 0 
0 1412 3 
3 1413 0 
2 1414 4 
1 1415 0 
0 1416 3 
3 1417 0 
2 1418 4 
1 1419 0 
0 1420 3 
3 1421 0 
2 1422 4 
1 1423 0 
0 1424 3 
3 1425 0 
2 1426 4 
1 1427 0 
0 1428 3 
3 1429 0 
2 1430 4 
1 1431 0 
0 1432 3 
3 1433 0 
2 1434 4 
1 1435 0 
0 1436 3 
3 1437 3 
2 1438 4 
1 1439 0 
0 1440 3 
3 1441 3 
2 1442 4 
1 1443 0 
0 1444 3 
3 1445 3 
2 1446 4 
1 1447 0 
0 1448 3 
3 1449 3 
2 1450 4 
1 1451 0 
0 1452 3 
3 1453 3 
2 1454 4 
1 1455 0 
0 1456 3 
3 1457 3 
2 1458 4 
1 1459 0 
0 1460 3 
3 1461 3 
2 1462 4 
1 1463 0 
0 1464 3 
3 1465 3 
2 1466 4 
1 1467 0 
0 1468 3 
3 1469 3 
2 1470 4 
1 1471 0 
0 1472 3 
3 1473 5 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
2 1474 4 
1 1475 0 
0 1476 3 
3 1477 3 
2 1478 4 
1 1479 0 
0 1480 3 
3 1481 3 
2 1482 4 
1 1483 0 
0 1484 3 
3 1485 3 
2 1486 4 
1 1487 0 
0 1488 3 
3 1489 3 
2 1490 4 
1 1491 0 
0 1492 3 
3 1493 3 
2 1494 4 
1 1495 0 
0 1496 3 
3 1497 3 
2 1498 4 
1 1499 0 
0 1500 3 
3 1501 0 
2 1502 4 
1 1503 0 
0 1504 3 
3 1505 0 
2 1506 4 
1 1507 0 
0 1508 3 
3 1509 0 
2 1510 4 
1 1511 0 
0 1512 3 
3 1513 0 
2 1514 4 
1 1515 0 
0 1516 3 
3 1517 0 
2 1518 2 
1 1519 0 
0 1520 3 
3 1521 0 
2 1522 2 
1 1523 0 
0 1524 3 
3 1525 0 
2 1526 2 
1 1527 0 
0 1528 3 
3 1529 0 
2 1530 2 
1 1531 0 
0 1532 3 
3 1533 0 
2 1534 2 
1 1535 0 
0 1536 3 
3 1537 0 
2 1538 2 
1 1539 0 
0 1540 3 
3 1541 2 
2 1542 2 
1 1543 0 
0 1544 3 
3 1545 2 
2 1546 2 
1 1547 0 
0 1548 3 
3 1549 2 
2 1550 2 
1 1551 0 
0 1552 3 
3 1553 2 
2 1554 2 
1 1555 0 
0 1556 3 
3 1557 2 
2 1558 2 
1 1559 0 
0 1560 3 
3 1561 2 
2 1562 4 
1 1563 0 
0 1564 3 
3 1565 2 
2 1566 4 
1 1567 0 
0 1568 3 
3 1569 2 
2 1570 4 
1 1571 3 
0 1572 3 
3 1573 2 
2 1574 4 
1 1575 5 
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 
0 1576 1 
3 1577 2 
2 1578 4 
1 1579 3 
0 1580 1 
3 1581 2 
2 1582 4 
1 1583 3 
0 1584 1 
3 1585 2 
2 1586 4 
1 1587 3 
0 1588 1 
3 1589 2 
2 1590 4 
1 1591 3 
0 1592 1 
3 1593 2 
2 1594 4 
1 1595 3 
0 1596 1 
3 1597 2 
2 1598 4 
1 1599 3 
0 1600 1 
3 1601 2 
2 1602 4 
1 1603 3 
0 1604 1 
3 1605 5 
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 
2 1606 2 
1 1607 3 
0 1608 1 
3 1609 2 
2 1610 2 
1 1611 3 
0 1612 1 
3 1613 2 
2 1614 2 
1 1615 3 
0 1616 3 
3 1617 2 
2 1618 2 
1 1619 3 
0 1620 3 
3 1621 4 
2 1622 2 
1 1623 3 
0 1624 3 
3 1625 1 
2 1626 2 
1 1627 3 
0 1628 3 
3 1629 1 
2 1630 2 
1 1631 3 
0 1632 3 
3 1633 1 
2 1634 2 
1 1635 1 
0 1636 3 
3 1637 1 
2 1638 2 
1 1639 1 
0 1640 3 
3 1641 1 
2 1642 2 
1 1643 1 
0 1644 3 
3 1645 1 
2 1646 2 
1 1647 1 
0 1648 3 
3 1649 1 
2 1650 2 
1 1651 1 
0 1652 3 
3 1653 1 
2 1654 2 
1 1655 1 
0 1656 2 
3 1657 1 
2 1658 2 
1 1659 5 
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 
0 1660 1 
3 1661 1 
2 1662 2 
1 1663 1 
0 1664 1 
3 1665 1 
2 1666 2 
1 1667 1 
0 1668 1 
3 1669 1 
2 1670 5 
4 4 1 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 
1 1671 2 
0 1672 1 
3 1673 1 
2 1674 2 
1 1675 2 
0 1676 1 
3 1677 1 
2 1678 2 
1 1679 2 
0 1680 1 
3 1681 1 
2 1682 2 
1 1683 2 
0 1684 1 
3 1685 1 
2 1686 2 
1 1687 2 
0 1688 5 
2 2 2 4 4 4 4 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 
3 1689 0 
2 1690 2 
1 1691 3 
0 1692 1 
3 1693 0 
2 1694 2 
1 1695 3 
0 1696 1 
3 1697 0 
2 1698 2 
1 1699 3 
0 1700 1 
3 1701 0 
2 1702 2 
1 1703 3 
0 1704 1 
3 1705 0 
2 1706 2 
1 1707 3 
0 1708 2 
3 1709 0 
2 1710 2 
1 1711 3 
0 1712 2 
